100858361002885	16600	-3808	-912	-38	36	26
100858361180801	16664	-3568	-884	-50	20	11
100858361296947	16200	-3784	-948	-33	26	6
100858361390749	16772	-3552	-960	-17	52	28
100858361558093	16484	-3692	-796	-11	38	51
100858361666843	16560	-3672	-976	27	48	56
100858361761687	16920	-3472	-968	37	68	66
100858361841895	16300	-3684	-884	62	57	92
100858361926374	16652	-3576	-1108	93	66	109
100858361991843	16784	-3452	-1004	129	52	102
100858362073301	16208	-3688	-900	147	34	114
100858362155385	16580	-3528	-776	140	61	118
100858362224395	16672	-3432	-796	142	31	173
100858363587364	16156	-3672	-868	131	47	163
100858363750385	16668	-3608	-580	126	45	204
100858363832416	16400	-3604	-704	103	22	163
100858363926166	16172	-3892	-604	89	41	166
100858365815229	16916	-3844	-684	79	18	178
100858365906375	16328	-3860	-728	76	-2	159
100858366004083	16396	-3852	-820	101	29	160
100858368330802	16792	-3660	-844	99	9	146
100858368423198	16384	-3660	-960	79	-3	173
100858370952313	16392	-3792	-1012	92	33	188
100858371116219	16788	-3572	-1068	105	23	180
100858406557264	16120	-3748	-1080	105	34	158
100858407378566	16468	-3868	-1140	112	52	188
100858407542993	16708	-3576	-988	127	49	194
100858407680285	16288	-3828	-968	140	67	197
100858407750493	16568	-3904	-768	144	53	199
100858408669973	16780	-3636	-896	132	57	200
100858408760285	16320	-3828	-932	155	41	173
100858410814869	16636	-3696	-708	140	68	207
100858410935285	16516	-3540	-784	130	66	204
100858413430442	16160	-4020	-712	123	58	197
100858417130807	16580	-3776	-672	128	70	206
100858453510967	16544	-3852	-576	111	20	190
100858453796852	16144	-4004	-584	131	28	221
100858454762477	16600	-3844	-692	88	43	217
100858454863727	16608	-3784	-704	104	39	197
100858457359144	16268	-4020	-700	115	30	193
100858457458571	16740	-3696	-844	93	22	193
100858458962113	16288	-3624	-804	127	-5	203
100858460763780	16184	-3628	-640	68	18	218
100858460859874	16728	-3448	-528	71	6	230
100858463164041	16336	-3572	-528	14	10	227
100858463245968	16640	-3704	-516	-10	13	260
100858477106594	16840	-3712	-564	-35	-10	254
100858477196750	16340	-3780	-712	-66	-13	257
100858477283365	16492	-3820	-756	-78	-4	261
100858502182326	16556	-3728	-796	-96	13	262
100858502958680	16116	-3816	-952	-89	-11	291
100858505551962	16560	-3724	-832	-73	-28	269
100858505635712	16656	-3516	-864	-86	-32	295
100858509512483	16300	-3784	-752	-73	-5	311
100858509614722	16632	-3788	-744	-87	-42	337
100858527150453	16580	-3756	-908	-86	-27	316
100858527333839	16072	-4020	-900	-89	-33	327
100858530837172	16552	-3772	-892	-84	-62	322
100858530947902	16400	-3588	-748	-65	-18	325
100858552152852	16060	-3816	-952	-71	-41	331
100858552266029	16688	-3576	-924	-72	-41	354
100858554810821	16524	-3780	-732	-38	-45	368
100858554905612	16260	-3972	-700	-85	-32	387
100858554972019	16816	-3804	-908	-55	-45	378
100858577450667	16348	-3772	-856	-84	-21	385
100858577580875	16012	-3988	-712	-95	-32	404
100858580896188	16720	-3848	-912	-87	-53	389
100858581020250	16624	-3884	-836	-59	-48	369
100858602490096	16188	-3932	-992	-44	-54	406
100858602594159	16696	-3796	-972	-19	-39	411
100858605241190	16528	-3840	-1104	7	-56	402
100858605334888	16200	-4024	-1164	-4	-39	402
100858627389630	16628	-3884	-928	19	-20	386
100858627496192	16344	-4000	-900	3	-44	396
100858629826088	16176	-4108	-920	-32	-12	388
100858629944266	16784	-3892	-820	-55	4	367
100858630015568	16440	-4008	-804	-63	-27	390
100858633373433	16432	-4104	-756	-99	-16	373
100858633467235	16852	-4096	-804	-99	-5	376
100858653826560	16248	-4212	-832	-119	-13	356
100858653944633	16452	-4124	-1008	-114	12	307
100858657445883	16724	-3908	-864	-120	-14	327
100858657539268	16200	-4120	-724	-102	21	342
100858677295156	16292	-4112	-944	-68	12	305
100858677454270	16656	-3824	-916	-24	-11	326
100858681626458	16320	-3768	-928	-31	-26	338
100858681719635	16376	-3848	-820	1	-2	376
100858702218127	16716	-3612	-812	17	-19	369
100858702357867	16092	-3824	-756	0	6	405
100858702464117	16684	-3696	-644	-33	3	397
100858706009898	16528	-3632	-576	-81	-7	425
100858706258388	16144	-3848	-776	-105	-5	442
100858727727921	16632	-3736	-660	-111	-5	445
100858727876202	16440	-3824	-876	-105	-29	465
100858729806723	16016	-3968	-1032	-93	-22	500
100858729882869	16424	-3908	-996	-62	-20	491
100858752023913	16340	-3876	-668	-45	-6	502
100858752124955	16240	-4068	-824	-43	-28	496
100858754892768	16808	-3828	-792	-75	-35	512
100858754972820	16404	-3956	-928	-88	-11	497
100858758353341	16148	-3948	-992	-90	-26	502
100858758433601	16844	-3828	-948	-87	-8	508
100858777725426	16360	-3840	-1016	-94	-20	503
100858777833187	16188	-3976	-1060	-79	-28	552
100858780888447	16760	-3900	-1036	-80	-27	552
100858780968031	16408	-3956	-872	-75	-15	562
100858783073135	16204	-4204	-844	-85	-3	550
100858802102199	16656	-4032	-824	-101	-15	512
100858802201106	16452	-4136	-616	-93	18	524
100858806024075	16148	-4300	-768	-73	-23	516
100858806109283	16580	-4072	-980	-52	-30	512
100858827189806	16372	-4152	-832	-15	-20	501
100858827300119	16228	-4172	-700	11	-38	496
100858829542983	16656	-4056	-688	23	-48	509
100858829619338	16332	-4352	-740	18	-24	493
100858852128194	16320	-4404	-636	-36	-34	464
100858852221111	16796	-4268	-712	-34	-60	470
100858854738975	16220	-4264	-764	-52	-31	422
100858854821319	16228	-4256	-1004	-72	-44	428
100858877110592	16632	-4156	-816	-53	-23	416
100858877210853	16268	-4180	-972	-9	-17	419
100858878393197	16392	-4168	-1256	5	-37	429
100858881042884	16528	-4004	-984	30	-6	421
100858881128093	16132	-4220	-904	12	-22	427
100858902281272	16372	-4328	-784	19	-15	412
100858902398303	16688	-4180	-760	14	1	406
100858905850647	16012	-4348	-752	-36	11	389
100858905936897	16476	-4176	-748	-54	-10	401
100858909615491	16604	-4160	-852	-68	-21	377
