75254831921678	-3540	-15256	2580	-405	43	232
75254832045324	-4044	-15484	2620	-366	30	204
75254832142928	-4084	-14596	2176	-288	41	47
75254849190898	-4244	-15660	1616	-259	-90	93
75254849314023	-4912	-15728	1056	-191	-263	47
75254849420221	-4576	-15604	1424	-190	-473	26
75254849533659	-4844	-17736	1152	-202	-590	-121
75254851678034	-4052	-14772	3296	-241	-669	-169
75254851781992	-3556	-15064	3616	-229	-609	-162
75254851869180	-2776	-15624	3820	-188	-406	-189
75254851963398	-3032	-14108	4272	-190	-214	-134
75254854746472	-4084	-16196	3168	-135	-5	-169
75254854892201	-3836	-15812	2680	-178	138	-202
75254855016003	-4348	-15320	2272	-192	179	-241
75254855137617	-4376	-15772	2168	-259	168	-297
75254857314493	-3564	-15472	2264	-240	110	-312
75254857443711	-3228	-15748	2568	-260	0	-361
75254857557357	-3524	-15336	3004	-238	-2	-314
75254857674024	-3012	-15248	3256	-241	27	-267
75254859260326	-3252	-15696	2912	-281	102	-272
75254859396055	-3940	-15608	2516	-259	122	-284
75254859504962	-3892	-15640	2436	-291	108	-275
75254859621420	-2932	-15232	2372	-259	72	-267
75254861587358	-3660	-15308	2720	-280	55	-257
75254861676264	-3796	-15428	3052	-220	107	-294
75254861757149	-2732	-15268	3152	-222	178	-257
75254861819806	-2924	-15872	2648	-206	234	-244
75254894344965	-3060	-15220	2336	-175	245	-210
75254894457309	-3076	-15396	1672	-192	176	-85
75254894564913	-3684	-16668	1556	-214	100	-100
75254894638819	-3380	-14864	2536	-196	-15	-83
75254896903820	-2224	-15060	2616	-205	-26	10
75254896988767	-2644	-15796	2836	-217	75	10
75254897054809	-3300	-15128	3284	-180	117	55
75254897125538	-3108	-15872	2544	-175	120	86
75254899287257	-3384	-15932	2220	-157	127	57
75254899386997	-3856	-15216	2356	-169	88	107
75254899452414	-3532	-15712	2268	-184	78	83
75254899544757	-3776	-15304	2776	-170	109	46
75254901799393	-3840	-14888	2776	-150	193	16
75254901896789	-3452	-15392	2752	-124	345	-16
75254901977674	-3944	-15104	2748	-113	448	-46
75254902054185	-4832	-15632	2536	-94	461	-104
75254904815539	-4476	-15736	2072	-101	478	-176
75254904901320	-4452	-15220	2464	-117	429	-267
75254904964602	-4820	-15384	2484	-133	339	-356
75254905060956	-4384	-15140	2656	-138	313	-420
75254906775539	-4192	-15000	2880	-121	300	-487
75254906861268	-4952	-15552	2868	-120	329	-603
75254944565283	-4092	-15092	2828	-85	330	-670
75254944690543	-3836	-15312	2276	-133	372	-689
